iso3,year,internet_users
SOM,1999,0.0139
SOM,1998,0.00716
SOM,1997,0.00295
SOM,1996,0.00151
SOM,1995,0.0
SOM,1990,0.0
ZAF,2024,78.35759735
ZAF,2023,78.33670044
ZAF,2022,78.29319763
ZAF,2021,74.96859741
ZAF,2020,72.1128006
ZAF,2019,69.69689941
ZAF,2018,62.40000153
ZAF,2017,56.16740036
ZAF,2016,54.0
ZAF,2015,51.91910172
ZAF,2014,49.0
ZAF,2013,46.5
ZAF,2012,41.0
ZAF,2011,33.97
ZAF,2010,24.0
ZAF,2009,10.0
ZAF,2008,8.43
ZAF,2007,8.06537517355504
ZAF,2006,7.60713967477381
ZAF,2005,7.48854252992921
ZAF,2004,8.4251186825406
ZAF,2003,7.00769172611251
ZAF,2002,6.71032243705404
ZAF,2001,6.34661931839768
ZAF,2000,5.34855973203537
ZAF,1999,4.12
ZAF,1998,2.91
ZAF,1997,1.63
ZAF,1996,0.842
ZAF,1995,0.677
ZAF,1994,0.247
ZAF,1993,0.114
ZAF,1992,0.0389
ZAF,1991,0.0133
ZAF,1990,0.0
SSD,2019,6.671000004
SSD,2018,4.800000191
SSD,2017,4.1
SSD,2016,3.5
SSD,2015,3.0
SSD,2014,2.599999905
SSD,2013,2.200000048
SSD,2012,1.5
ESP,2024,95.7574516
ESP,2023,95.44564516
ESP,2022,94.4855432
ESP,2021,93.89752157
ESP,2020,93.20564892
ESP,2019,90.718665325267
ESP,2018,86.107235525659
ESP,2017,84.6022457016524
ESP,2016,80.5613329432179
ESP,2015,78.6896318703515
ESP,2014,76.1867089778712
ESP,2013,71.635
ESP,2012,69.8099999420024
ESP,2011,67.0899993926581
ESP,2010,65.8
ESP,2009,62.4
ESP,2008,59.6
ESP,2007,55.11
ESP,2006,50.37
ESP,2005,47.88
ESP,2004,44.01
ESP,2003,39.93
ESP,2002,20.39
ESP,2001,18.1487226902932
ESP,2000,13.6249608089899
ESP,1999,7.09
ESP,1998,4.36
ESP,1997,2.8
ESP,1996,1.33
ESP,1995,0.381
ESP,1994,0.28
ESP,1993,0.128
ESP,1992,0.0768
ESP,1991,0.0257
ESP,1990,0.0129
LKA,2024,54.59
LKA,2023,51.2
LKA,2022,48.3
LKA,2021,44.45308724
LKA,2020,36.18473435
LKA,2019,32.02090073
LKA,2018,28.33620071
LKA,2017,25.07550049
LKA,2016,22.19
LKA,2015,15.26249981
LKA,2014,10.5000026214106
LKA,2013,10.04440022
LKA,2012,9.00039959
LKA,2011,7.956399918
LKA,2010,6.912399769
LKA,2009,5.868500233
LKA,2008,4.824500084
LKA,2007,3.88
LKA,2006,2.53756612897332
LKA,2005,1.792000055
LKA,2004,1.44615998041486
LKA,2003,1.45858022842408
LKA,2002,1.05042270585318
LKA,2001,0.793821864362622
LKA,2000,0.647410010940963
LKA,1999,0.348
LKA,1998,0.296
LKA,1997,0.162
LKA,1996,0.0545
LKA,1995,0.00548
LKA,1994,0.00277
LKA,1990,0.0
KNA,2024,76.88400269
KNA,2023,76.58950043
KNA,2022,75.76229858
KNA,2021,74.37159729
KNA,2020,70.27529907
KNA,2019,69.43499756
KNA,2018,68.60479736
KNA,2017,67.78440094
KNA,2016,66.97389984
KNA,2015,66.17310333
KNA,2014,65.38179779
KNA,2013,64.59999847
KNA,2012,64.0
KNA,2011,63.20000076
KNA,2010,63.0
KNA,2009,55.70000076
KNA,2008,49.20000076
KNA,2007,43.5
KNA,2006,38.5
KNA,2005,34.0
KNA,2004,24.7376775443732
KNA,2003,22.9697842928439
KNA,2002,21.152381758186
KNA,2001,7.71472655580319
KNA,2000,5.86281024037522
KNA,1999,4.4
KNA,1998,3.34
KNA,1997,2.26
KNA,1996,1.95
KNA,1990,0.0
LCA,2024,68.20500183
LCA,2023,67.44390106
LCA,2022,66.95159912
LCA,2021,63.06330109
LCA,2020,62.06399918
LCA,2019,61.08050156
LCA,2018,60.11259842
LCA,2017,59.16009903
LCA,2016,58.22259903
LCA,2015,57.26330185
LCA,2014,53.17969894
LCA,2013,49.3871994
LCA,2012,45.865
LCA,2011,34.0
LCA,2010,32.5
LCA,2009,31.0
LCA,2008,30.0
LCA,2007,27.89999962
LCA,2006,24.5
LCA,2005,21.5675829464215
LCA,2004,21.395212362765
LCA,2003,20.9824734633424
LCA,2002,14.6418357746777
LCA,2001,8.18186395448366
LCA,2000,5.09048334139327
LCA,1999,1.93
LCA,1998,1.3
LCA,1997,0.992
LCA,1996,0.67
LCA,1995,0.306
LCA,1990,0.0
VCT,2024,76.19010162
VCT,2023,75.53679657
VCT,2022,74.75479889
VCT,2021,68.83339691
VCT,2020,63.38100052
VCT,2019,59.57630157
VCT,2018,56.0
VCT,2017,53.70000076
VCT,2016,51.5
VCT,2015,49.40000153
VCT,2014,47.4
VCT,2013,43.5
VCT,2012,40.0
VCT,2011,36.70000076
VCT,2010,33.70000076
VCT,2009,31.0
VCT,2008,21.0
VCT,2007,16.0
VCT,2006,12.0
VCT,2005,9.19827808234299
VCT,2004,7.37116584201749
VCT,2003,6.46227416659743
VCT,2002,5.54959487957379
VCT,2001,5.09480977832946
VCT,2000,3.24503741064558
VCT,1999,2.78
VCT,1998,1.85
VCT,1997,0.926
VCT,1996,0.483
VCT,1995,0.129
VCT,1990,0.0
SDN,2017,18.60000038
SDN,2016,14.0999999446534
SDN,2015,12.0
SDN,2007,8.66
SDN,2004,0.791561615446385
SDN,2003,0.538471703150458
SDN,2002,0.439477639075583
SDN,2001,0.140185224494161
SDN,2000,0.0257850324762484
SDN,1999,0.00879
SDN,1998,0.00481
SDN,1997,0.00123
SDN,1996,0.0
SDN,1995,0.0
SDN,1994,0.0
SDN,1990,0.0
SUR,2023,87.4
SUR,2019,62.03350067
SUR,2018,55.10210037
SUR,2017,48.94520187
SUR,2016,45.40000153
SUR,2015,42.76380157
SUR,2014,40.08000183
SUR,2013,37.40000153
SUR,2012,34.68119812
SUR,2011,32.0
SUR,2010,31.59
SUR,2009,31.36
SUR,2008,21.05999947
SUR,2007,14.11
SUR,2006,9.49960041
SUR,2005,6.40308628759062
SUR,2004,6.0760478144456
SUR,2003,4.71987539528956
SUR,2002,4.1615687449541
SUR,2001,3.06444838873752
SUR,2000,2.50641105226881
SUR,1999,1.89
SUR,1998,1.67
SUR,1997,1.0
SUR,1996,0.226
SUR,1995,0.115
SUR,1990,0.0
SWE,2025,95.76629783
SWE,2024,95.52930428
SWE,2023,95.70327461
SWE,2022,95.00970335
SWE,2021,94.6703163
SWE,2020,94.53943122
SWE,2019,94.4934434072202
SWE,2018,89.2469631588137
SWE,2017,93.0062669652127
SWE,2016,89.6509476102355
SWE,2015,90.6101966398616
SWE,2014,92.5236065037579
SWE,2013,94.7836
SWE,2012,93.1799880065108
SWE,2011,92.7699860554046
SWE,2010,90.0
SWE,2009,91.0
SWE,2008,90.0
SWE,2007,82.01
SWE,2006,87.76
SWE,2005,84.83
SWE,2004,83.89
SWE,2003,79.13
SWE,2002,70.57
SWE,2001,51.7656649372808
SWE,2000,45.6876522122282
SWE,1999,41.4
SWE,1998,33.5
SWE,1997,23.7
SWE,1996,9.04
SWE,1995,5.1
SWE,1994,3.41
SWE,1993,1.72
SWE,1992,1.5
SWE,1991,1.16
SWE,1990,0.584
CHE,2025,97.32103855
CHE,2024,97.3443985
CHE,2023,97.34436623
CHE,2022,96.45279694
CHE,2021,95.56937154
CHE,2020,94.34999847
CHE,2019,93.1460869535177
CHE,2018,91.80000305
CHE,2017,89.6861476710225
CHE,2016,89.1346877351392
CHE,2015,87.4790555978675
CHE,2014,83.6172512621702
CHE,2013,86.34
CHE,2012,85.2
CHE,2011,85.1930281804854
CHE,2010,83.9
CHE,2009,81.3
CHE,2008,79.2
CHE,2007,77.2
CHE,2006,75.7
CHE,2005,70.1
CHE,2004,67.8
CHE,2003,65.1
CHE,2002,61.4
CHE,2001,55.1
CHE,2000,47.1
CHE,1999,34.0
CHE,1998,24.8
CHE,1997,15.1
CHE,1996,4.55
CHE,1995,3.55
CHE,1994,2.72
CHE,1993,2.17
CHE,1992,1.75
CHE,1991,1.18
CHE,1990,0.596
SYR,2018,33.77000046
SYR,2017,32.70000076
SYR,2016,31.8696003
SYR,2015,29.97979927
SYR,2014,28.09000015
SYR,2013,26.20000076
SYR,2012,24.30010033
SYR,2011,22.5
SYR,2010,20.7
SYR,2009,17.3
SYR,2008,14.0
SYR,2007,11.5
SYR,2006,7.832600117
SYR,2005,5.648099899
SYR,2004,4.32159377785571
SYR,2003,3.39797261356623
SYR,2002,2.09310101861765
SYR,2001,0.353759130007247
SYR,2000,0.181698580104333
SYR,1999,0.124
SYR,1998,0.0637
SYR,1997,0.0326
SYR,1996,0.0
SYR,1995,0.0
SYR,1994,0.0
SYR,1993,0.0
SYR,1992,0.0
SYR,1991,0.0
SYR,1990,0.0
TJK,2024,55.79339981
TJK,2023,54.41550064
TJK,2022,48.91429901
TJK,2021,36.70560074
TJK,2020,27.54409981
TJK,2019,22.68630028
TJK,2018,32.59999847
TJK,2017,21.95999908
TJK,2016,20.46999931
TJK,2015,18.97999954
TJK,2014,17.48999977
TJK,2013,16.0
TJK,2012,14.51000023
TJK,2011,13.02999973
TJK,2010,11.55000019
TJK,2009,10.07
TJK,2008,8.78
TJK,2007,7.19761951797855
TJK,2006,3.77240620666448
TJK,2005,0.298690023682825
TJK,2004,0.0774799071356825
TJK,2003,0.0645837771508553
TJK,2002,0.0554628269910006
TJK,2001,0.0512591325352927
TJK,2000,0.048599594582182
TJK,1999,0.0328
TJK,1990,0.0
TZA,2024,31.16209984
TZA,2023,28.43190002
TZA,2022,26.86059952
TZA,2021,22.87540054
TZA,2020,19.48139954
TZA,2019,16.59090042
TZA,2018,15.49069977
TZA,2017,14.46339989
TZA,2016,13.5042328468919
TZA,2015,10.0
TZA,2014,7.0
TZA,2013,4.400000095
TZA,2012,3.950000048
TZA,2011,3.200000048
TZA,2010,2.900000095
TZA,2009,2.400000095
TZA,2008,1.899999976
TZA,2007,1.6
TZA,2006,1.299999952
TZA,2005,1.100000024
TZA,2004,0.87757497099259
TZA,2003,0.676962856510303
TZA,2002,0.222484413923909
TZA,2001,0.171300350668948
TZA,2000,0.11719444010825
TZA,1999,0.0751
TZA,1998,0.00924
TZA,1997,0.0079
TZA,1996,0.00162
TZA,1990,0.0
THA,2024,90.86718789
THA,2023,89.53525238
THA,2022,87.97724503
THA,2021,85.26956666
THA,2020,77.84374066
THA,2019,66.6524194587528
THA,2018,56.8174809301456
THA,2017,52.8919293439676
THA,2016,47.5049656215909
THA,2015,39.3161267365004
THA,2014,34.8860535783465
THA,2013,28.94
THA,2012,26.46
THA,2011,23.669925618731
THA,2010,22.4
THA,2009,20.1
THA,2008,18.2
THA,2007,20.03
THA,2006,17.1607147169285
THA,2005,15.0260043588909
THA,2004,10.6773033237281
THA,2003,9.29902723805965
THA,2002,7.53125033488567
THA,2001,5.55632612097332
THA,2000,3.68904127944164
THA,1999,2.43
THA,1998,1.09
THA,1997,0.361
THA,1996,0.115
THA,1995,0.0748
THA,1994,0.0386
THA,1993,0.0136
THA,1992,0.000344
THA,1991,5.22e-05
THA,1990,0.0
TLS,2021,35.04199982
TLS,2020,32.01269913
TLS,2019,28.00460052
TLS,2018,27.60000038
TLS,2017,24.20000076
TLS,2016,21.20000076
TLS,2015,18.60000038
TLS,2014,17.5
TLS,2013,11.0
TLS,2012,7.0
TLS,2011,4.0
TLS,2010,3.0
TLS,2009,2.0
TLS,2008,1.5
TLS,2007,1.0
TLS,2006,0.5
TLS,2005,0.0990317678179026
TLS,2002,0.0
TLS,1990,0.0
TGO,2024,39.48320007
TGO,2023,37.57020187
TGO,2022,35.60749817
TGO,2021,30.33839989
TGO,2020,29.02370071
TGO,2019,20.72730064
TGO,2018,15.5
TGO,2017,12.3602249692905
TGO,2016,11.31000042
TGO,2015,7.119999886
TGO,2014,5.699999809
TGO,2013,4.5
TGO,2012,4.0
TGO,2011,3.5
TGO,2010,3.0
TGO,2009,2.599999905
TGO,2008,2.400000095
TGO,2007,2.200000048
TGO,2006,2.0
TGO,2005,1.799999952
TGO,2004,1.5
TGO,2003,1.2
TGO,2002,1.0
TGO,2001,0.9
TGO,2000,0.8
TGO,1999,0.59
TGO,1998,0.306
TGO,1997,0.211
TGO,1996,0.0109
TGO,1995,0.0
TGO,1994,0.0
TGO,1993,0.0
TGO,1992,0.0
TGO,1991,0.0
TGO,1990,0.0
TON,2024,67.4417038
TON,2023,64.13140106
TON,2022,61.60739899
TON,2021,57.549
TON,2020,54.47370148
TON,2019,51.56299973
TON,2018,48.80789948
TON,2017,46.20080185
TON,2016,39.95000076
TON,2015,38.65129852
TON,2014,35.95439911
TON,2013,32.75400162
TON,2012,30.0
TON,2011,25.0
TON,2010,16.0
TON,2009,10.0
TON,2008,8.11076994380395
TON,2007,7.179900169
TON,2006,5.853899956
TON,2005,4.907800198
TON,2004,3.95237389457043
TON,2003,2.98581736750435
TON,2002,2.90729731626382
TON,2001,2.82537183911525
TON,2000,2.4343980443669
TON,1999,1.02
TON,1998,0.765
TON,1997,0.511
TON,1996,0.164
TON,1995,0.123
TON,1990,0.0
TTO,2024,82.15989685
TTO,2023,81.9681015
TTO,2022,81.69760132
TTO,2021,84.36576986
TTO,2020,77.28130341
TTO,2019,74.98670197
TTO,2018,72.76029968
TTO,2017,70.59999847
TTO,2016,67.80000305
TTO,2015,65.09999847
TTO,2014,62.40000153
TTO,2013,59.90000153
TTO,2012,57.5
TTO,2011,55.2
TTO,2010,48.5
TTO,2009,44.3
TTO,2008,34.8
TTO,2007,32.3
TTO,2006,30.00370026
TTO,2005,28.97669983
TTO,2004,27.0242700782714
TTO,2003,25.9717641091609
TTO,2002,21.9986754804449
TTO,2001,15.384627218944
TTO,2000,7.72141147401745
TTO,1999,5.81
TTO,1998,2.72
TTO,1997,1.17
TTO,1996,0.393
TTO,1995,0.158
TTO,1990,0.0
TUN,2024,76.5
TUN,2021,68.31552226
TUN,2020,68.55639648
TUN,2019,66.6999983024144
TUN,2018,64.1908102327387
TUN,2017,55.5001550633671
TUN,2016,49.5999948415756
TUN,2015,46.4999943435776
TUN,2014,46.15999985
TUN,2013,43.79999924
TUN,2012,41.4416008
TUN,2011,39.1
TUN,2010,36.8
TUN,2009,34.07
TUN,2008,27.53
TUN,2007,17.1
TUN,2006,12.98639965
TUN,2005,9.655099869
TUN,2004,8.52881775162591
TUN,2003,6.49084579532797
TUN,2002,5.25288729548421
TUN,2001,4.29796603474685
TUN,2000,2.75074029298135
TUN,1999,1.6
TUN,1998,0.108
TUN,1997,0.0437
TUN,1996,0.0276
TUN,1995,0.0112
TUN,1994,0.00738
TUN,1990,0.0
TUR,2025,89.77024003
TUR,2024,87.3078767
TUR,2023,85.96074155
TUR,2022,83.43716576
TUR,2021,81.40843745
TUR,2020,77.6695605
TUR,2019,73.9767022871511
TUR,2018,71.0427608433809
TUR,2017,64.6846176835371
TUR,2016,58.3477340145685
TUR,2015,53.7449791423583
TUR,2014,51.0373665521645
TUR,2013,46.25
TUR,2012,45.13
TUR,2011,43.065710430925
TUR,2010,39.82
TUR,2009,36.4
TUR,2008,34.37
TUR,2007,28.63
TUR,2006,18.24
TUR,2005,15.46
TUR,2004,14.58
TUR,2003,12.33
TUR,2002,11.38
TUR,2001,5.18948146078506
TUR,2000,3.761685035075
TUR,1999,2.29
TUR,1998,0.699
TUR,1997,0.474
TUR,1996,0.193
TUR,1995,0.0817
TUR,1994,0.0499
TUR,1993,0.00846
TUR,1990,0.0
TKM,2016,17.99029922
TKM,2015,14.99680042
TKM,2014,12.19999981
TKM,2013,9.600000381
TKM,2012,7.195799828
TKM,2011,5.0
TKM,2010,3.0
TKM,2009,1.950000048
TKM,2008,1.75
TKM,2007,1.40636068812023
TKM,2006,1.3195731180963
TKM,2005,0.997300029
TKM,2004,0.754053982724623
TKM,2003,0.425182631884743
TKM,2002,0.302132016152841
TKM,2001,0.175209517731422
TKM,2000,0.13328218259348
TKM,1999,0.045
TKM,1990,0.0
TCA,1990,0.0
TUV,2017,35.20000076
TUV,2016,31.0
TUV,2015,27.29999924
TUV,2014,24.10000038
TUV,2013,21.20000076
TUV,2012,18.70000076
TUV,2011,16.5
TUV,2010,14.60000038
TUV,2009,12.80000019
TUV,2008,11.19999981
TUV,2007,10.0
TUV,2006,9.100000381
TUV,2005,8.300000191
TUV,2004,7.6
TUV,2003,6.9
TUV,2002,6.3
TUV,2001,5.7
TUV,2000,5.24163958486214
TUV,1990,0.0
UGA,2024,8.949831061
UGA,2023,9.286999702
UGA,2022,9.636899948
UGA,2021,10.0
UGA,2020,7.4
UGA,2019,11.72579956
UGA,2018,9.326299667
UGA,2017,7.417900085
UGA,2016,5.9
UGA,2015,5.699999809
UGA,2014,5.400000095
UGA,2013,5.099999905
UGA,2012,4.800000191
UGA,2011,4.599999905
UGA,2010,4.300000191
UGA,2009,4.099999905
UGA,2008,3.880000114
UGA,2007,3.67196535074744
UGA,2006,2.52940011
UGA,2005,1.742200017
UGA,2004,0.719970679914031
UGA,2003,0.464849840113968
UGA,2002,0.384093504951945
UGA,2001,0.237945087191408
UGA,2000,0.163714063074854
UGA,1999,0.106
UGA,1998,0.0653
UGA,1997,0.0103
UGA,1996,0.00463
UGA,1995,0.00286
UGA,1990,0.0
UKR,2024,82.47489929
UKR,2023,81.58059692
UKR,2022,80.47429657
UKR,2021,79.21829353
UKR,2020,75.03790912
UKR,2019,70.1248442995263
UKR,2018,62.5531553933869
UKR,2017,58.8894794459775
UKR,2016,53.0009695981884
UKR,2015,48.8846436813218
UKR,2014,46.2359754571651
UKR,2013,40.954128997
UKR,2012,35.27
UKR,2011,28.7082628400713
UKR,2010,23.3
UKR,2009,17.9
UKR,2008,11.0
UKR,2007,6.55
UKR,2006,4.50612456357379
UKR,2005,3.749799967
UKR,2004,3.4894778812677
UKR,2003,3.14812758815439
UKR,2002,1.87388511643427
UKR,2001,1.23875954748114
UKR,2000,0.716183762031043
UKR,1999,0.405
UKR,1998,0.301
UKR,1997,0.199
UKR,1996,0.0986
UKR,1995,0.0431
UKR,1994,0.0136
UKR,1993,0.000777
UKR,1990,0.0
ARE,2024,100.0
ARE,2023,100.0
ARE,2022,100.0
ARE,2021,100.0
ARE,2020,100.0
ARE,2019,99.1499979561243
ARE,2018,98.4500017817194
ARE,2017,94.8199225383446
ARE,2016,90.6000073180483
ARE,2015,90.5
ARE,2014,90.4000107121939
ARE,2013,88.0
ARE,2012,84.9999915049492
ARE,2011,78.0
ARE,2010,68.0
ARE,2009,64.0
ARE,2008,63.0
ARE,2007,61.0
ARE,2006,52.0
ARE,2005,40.0
ARE,2004,30.1312961695367
ARE,2003,29.4779534120864
ARE,2002,28.3164853110439
ARE,2001,26.2717542010006
ARE,2000,23.6253008751553
ARE,1999,14.9
ARE,1998,6.91
ARE,1997,3.3
ARE,1996,0.375
ARE,1995,0.103
ARE,1990,0.0
GBR,2024,95.4720993
GBR,2023,95.44719696
GBR,2022,95.46530151
GBR,2021,96.19650269
GBR,2020,94.81820132
GBR,2019,92.5166285497138
GBR,2018,90.692008988783
GBR,2017,90.4245504868553
GBR,2016,94.7758006318882
GBR,2015,92.0002998740234
GBR,2014,91.6133009176453
GBR,2013,89.8441
GBR,2012,87.4799984242111
GBR,2011,85.3799985496322
GBR,2010,85.0
GBR,2009,83.56
GBR,2008,78.39
GBR,2007,75.09
GBR,2006,68.82
GBR,2005,70.0
GBR,2004,65.61
GBR,2003,64.82
GBR,2002,56.48
GBR,2001,33.4810948744147
GBR,2000,26.8217543508578
GBR,1999,21.3
GBR,1998,13.7
GBR,1997,7.39
GBR,1996,4.12
GBR,1995,1.9
GBR,1994,1.04
GBR,1993,0.52
GBR,1992,0.261
GBR,1991,0.174
GBR,1990,0.0874
USA,2024,94.69380188
USA,2023,93.52559662
USA,2022,92.72850037
USA,2021,91.2684021
USA,2020,90.34470367
USA,2019,89.4302848575712
USA,2018,88.498903165152
USA,2017,87.2748891687657
USA,2016,85.5444212887222
USA,2015,74.5542024462761
USA,2014,73.0
USA,2013,71.4
USA,2012,74.7
USA,2011,69.7294607619268
USA,2010,71.69
USA,2009,71.0
USA,2008,74.0
USA,2007,75.0
USA,2006,68.93119812
USA,2005,67.9681015
USA,2004,64.7582564759896
USA,2003,61.6971171244207
USA,2002,58.7854038836952
USA,2001,49.0808315896951
USA,2000,43.0791626375201
USA,1999,35.8
USA,1998,30.1
USA,1997,21.6
USA,1996,16.4
USA,1995,9.24
USA,1994,4.86
USA,1993,2.27
USA,1992,1.72
USA,1991,1.16
USA,1990,0.785
URY,2024,91.99109007
URY,2023,90.92590332
URY,2022,89.87304314
URY,2021,87.64440155
URY,2020,85.47100067
URY,2019,83.3515337667548
URY,2018,80.7268428795854
URY,2017,70.3223543994698
URY,2016,66.40000153
URY,2015,64.5707870971624
URY,2014,61.4624951684405
URY,2013,57.69
URY,2012,54.453768680746
URY,2011,51.4046610563616
URY,2010,46.4
URY,2009,41.8
URY,2008,39.3
URY,2007,34.0
URY,2006,29.39999962
URY,2005,20.0881895579305
URY,2004,17.0630983403661
URY,2003,15.9371367159756
URY,2002,11.4194701966853
URY,2001,11.1214376832783
URY,2000,10.5390577480141
URY,1999,9.97
URY,1998,6.99
URY,1997,3.36
URY,1996,1.85
URY,1995,0.31
URY,1994,0.0625
URY,1990,0.0
UZB,2024,89.50550079
UZB,2023,89.01361047
UZB,2022,83.90000012
UZB,2021,76.59043014
UZB,2020,71.09999824
UZB,2019,70.3999986481458
UZB,2018,55.2000006732722
UZB,2017,48.6999988524556
UZB,2016,46.79130173
UZB,2015,42.79999924
UZB,2014,35.5
UZB,2013,26.79999924
UZB,2012,23.60000038
UZB,2011,18.6
UZB,2010,15.89999962
UZB,2009,11.9
UZB,2008,9.0801145234501
UZB,2007,7.49060468138629
UZB,2006,6.38832196706805
UZB,2005,3.34350988825952
UZB,2004,2.59372542084924
UZB,2003,1.91259517784997
UZB,2002,1.08193974248733
UZB,2001,0.597567993875805
UZB,2000,0.484347307694947
UZB,1999,0.0307
UZB,1998,0.0208
UZB,1997,0.0105
UZB,1996,0.00429
UZB,1995,0.00153
UZB,1990,0.0
VUT,2015,22.35140038
VUT,2014,18.79999924
VUT,2013,11.30000019
VUT,2012,10.59799957
VUT,2011,9.199999809
VUT,2010,8.0
VUT,2009,7.5
VUT,2008,7.26911992337492
VUT,2007,6.800000191
VUT,2006,5.850599766
VUT,2005,5.082300186
VUT,2004,4.74660261917533
VUT,2003,3.90329584542948
VUT,2002,3.51003871071264
VUT,2001,2.83057223877678
VUT,2000,2.10833689115184
VUT,1999,0.538
VUT,1998,0.274
VUT,1997,0.14
VUT,1996,0.0568
VUT,1990,0.0
VEN,2024,76.67890167
VEN,2023,76.33190155
VEN,2022,75.82180023
VEN,2021,74.11219788
VEN,2020,72.44110107
VEN,2019,49.05009842
VEN,2016,60.0
VEN,2015,58.0
VEN,2014,57.0
VEN,2013,54.90000153
VEN,2012,49.0500830729861
VEN,2011,40.22
VEN,2010,37.37
VEN,2009,32.7
VEN,2008,25.88
VEN,2007,20.83
VEN,2006,15.2247114771787
VEN,2005,12.5529979098299
VEN,2004,8.40446959241215
VEN,2003,7.49996346522407
VEN,2002,4.91044632720325
VEN,2001,4.63600094778677
VEN,2000,3.3595974645036
VEN,1999,2.84
VEN,1998,1.38
VEN,1997,0.391
VEN,1996,0.248
VEN,1995,0.122
VEN,1994,0.0555
VEN,1993,0.0416
VEN,1992,0.0121
VEN,1990,0.0
VNM,2024,84.15
VNM,2023,78.08
VNM,2022,78.58999918
VNM,2021,74.20999985
VNM,2020,70.30000012
VNM,2019,68.6615802057338
VNM,2018,69.8479286837965
VNM,2017,58.1400000036297
VNM,2016,53.0
VNM,2015,45.0
VNM,2014,41.0
VNM,2013,38.5
VNM,2012,36.79999924
VNM,2011,35.07
VNM,2010,30.65
VNM,2009,26.55
VNM,2008,23.92
VNM,2007,20.7554447679753
VNM,2006,17.2545617186662
VNM,2005,12.7399292907031
VNM,2004,7.64240852842363
VNM,2003,3.78028081370641
VNM,2002,1.85499923592581
VNM,2001,1.26565123612317
VNM,2000,0.254248275754934
VNM,1999,0.129
VNM,1998,0.0131
VNM,1997,0.00398
VNM,1996,0.000135
VNM,1990,0.0
VIR,2017,64.3774942980087
VIR,2016,59.60831579895
VIR,2015,54.839137296
VIR,2014,50.07
VIR,2013,45.3
VIR,2012,40.5479
VIR,2011,35.6
VIR,2010,31.22
VIR,2009,27.3965096846662
VIR,2008,27.3617774210613
VIR,2007,27.3393358364014
VIR,2006,27.3326105376325
VIR,2005,27.3443196733265
VIR,2004,27.3770087880198
VIR,2003,27.4290729887632
VIR,2002,27.4944323774436
VIR,2001,18.3757660397468
VIR,2000,13.8150805419196
VIR,1999,11.1
VIR,1998,9.25
VIR,1997,6.95
VIR,1996,4.65
VIR,1995,2.8
VIR,1994,0.941
VIR,1990,0.0
PSE,2023,86.63765334
PSE,2022,88.64690554
PSE,2020,76.18160248
PSE,2019,70.6225837001758
PSE,2018,64.3999937114499
PSE,2017,63.29999924
PSE,2016,59.90000153
PSE,2015,56.70000076
PSE,2014,53.6651997924171
PSE,2013,46.59999847
PSE,2012,43.4
PSE,2011,41.08000183
PSE,2010,37.40000153
PSE,2009,32.23
PSE,2008,24.3579998
PSE,2007,21.1760006
PSE,2006,18.41
PSE,2005,16.00499916
PSE,2004,4.40090482603223
PSE,2003,4.13061635632919
PSE,2002,3.10009223512517
PSE,2001,1.83685483917877
PSE,2000,1.11130620708969
PSE,1990,0.0
YEM,2019,17.49099922
YEM,2016,24.57920074
YEM,2015,24.08539963
YEM,2014,22.54999924
YEM,2013,20.0
YEM,2012,17.44650078
YEM,2011,14.90499973
YEM,2010,12.35
YEM,2009,9.96
YEM,2008,6.89
YEM,2007,5.01
YEM,2006,1.24782404904485
YEM,2005,1.048599958
YEM,2004,0.881222988679516
YEM,2003,0.604734100431821
YEM,2002,0.518796032123435
YEM,2001,0.0908024587169292
YEM,2000,0.0825003865143108
YEM,1999,0.0566
YEM,1998,0.0233
YEM,1997,0.015
YEM,1996,0.000621
YEM,1990,0.0
ZMB,2024,17.10099983
ZMB,2023,16.45070076
ZMB,2022,15.0
ZMB,2021,14.82190037
ZMB,2020,14.64579964
ZMB,2019,14.47189999
ZMB,2018,14.2999970950012
ZMB,2017,12.19999981
ZMB,2016,10.30000019
ZMB,2015,8.8
ZMB,2014,6.5
ZMB,2013,4.8
ZMB,2012,4.099999905
ZMB,2011,3.5
ZMB,2010,3.0
ZMB,2009,2.5
ZMB,2008,2.200000048
ZMB,2007,1.899999976
ZMB,2006,1.600000024
ZMB,2005,1.299999952
ZMB,2004,1.1
ZMB,2003,0.980483039426114
ZMB,2002,0.477750906947484
ZMB,2001,0.233129556342332
ZMB,2000,0.191071642503428
ZMB,1999,0.147
ZMB,1998,0.0302
ZMB,1997,0.00933
ZMB,1996,0.00907
ZMB,1995,0.00878
ZMB,1994,0.00678
ZMB,1990,0.0
ZWE,2024,41.64279938
ZWE,2023,38.67480087
ZWE,2022,36.25650024
ZWE,2021,32.5923996
ZWE,2020,29.29856532
ZWE,2019,26.5883007
ZWE,2018,25.0
ZWE,2017,24.39999962
ZWE,2016,23.12000084
ZWE,2015,22.74279976
ZWE,2014,16.3647399572904
ZWE,2013,15.5
ZWE,2012,12.0
ZWE,2011,8.399999619
ZWE,2010,6.400000095
ZWE,2009,4.0
ZWE,2008,3.5
ZWE,2007,3.0
ZWE,2006,2.400000095
ZWE,2005,2.400000095
ZWE,2004,2.1
ZWE,2003,1.8
ZWE,2002,1.1
ZWE,2001,0.799846045633137
ZWE,2000,0.401433535211582
ZWE,1999,0.162
ZWE,1998,0.0816
ZWE,1997,0.0331
ZWE,1996,0.0168
